"ZZ Top","Beer Drinkers And Hell Raisers","Em7,E,D,A5,A6,B5,B6,Em7,Em7,E,D,A5,A6,A5,A6,Em7,B5,B6,B5,B6,A5,A6,A5,A6,Em7"
"Tom Odell","Another Love","C,Em,C,Em,Bm,C,Em,C,Em,Bm,C,Em,C,Em,Bm,C,Em,C,Em,Bm,C,Em,C,Em,Bm,C,Em,C,Em,Bm,C,G,Em,Bm,C,G,Em,Bm,C,G,Em,Bm,C,G,Em,Bm,C,Em,C,Em,Bm,C,Em,C,Em,Bm,C,Em,C,Em,Bm,C,Em,C,Em,Bm,C,Em,C,Em,Bm,C,Em,C,Em,Bm,C,G,Em,Bm,C,G,Em,Bm,C,G,Em,Bm,C,G,Em,Bm,C,Em,C,Em,Bm,C,Em,C,Em,Bm,C,Em,C,Em,Bm,C,Em,C,Em,Bm,C,G,Em,Bm,C,G,Em,Bm,C,G,Em,Bm,C,G,Em,Bm"
"James Arthur","Impossible","Em,G,D,C,C,D,Em,D,Em,G,D,C,Em,G,D,C,C,D,Em,D,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,C,D,Em,D,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C"
"Misc Christmas","Silent Night","G,D,G,C,G,C,G,D,G,Em,G,D,G,G,D,G,C,G,C,G,D,G,Em,G,D,G,G,D,G,C,G,C,G,D,G,Em,G,D,G"
"Kodaline","High Hopes","C,Am,F,C,E7,Am,G,F,C,E7,Am,G,F,G,C,Am,F,C,E7,Am,G,F,C,E7,Am,G,F,G,F,C,G,Am,G,F,C,E7,Am,G,F,C,E7,Am,G,F,G,C,Am,F,C,E7,Am,G,F,G,C,Am,F,C,E7,Am,G,F,C,E7,Am,G,F,G,F,C,G,Am,G,F,C,E7,Am,G,F,C,E7,Am,G,F,G,F,G,C,Am,F,C,E7,Am,G,F,G,F,C,G,Am,G,F,C,E7,Am,G,F,C,E7,Am,G,F,G,F,G,F,G,F,G,C,Am,F,G,C"
"Darius Rucker","Wagon Wheel","G,D,Em,C,G,D,Em,C,G,D,C,G,D,Em,C,G,D,C,G,D,Em,C,G,D,C,G,D,Em,C,G,D,C,G,D,Em,C,G,D,C,G,D,Em,C,G,D,C,G,D,Em,C,G,D,C,G,D,Em,C,G,D,C,G,D,Em,C,G,D,C,G,D,Em,C,G,D,C,G,D,Em,C,G,D,C,G,D,Em,C,G,D,C,G,D,Em,C,G,D,C,C,G,D,Em,C,G,D,C,G,D,Em,C,G,D,C,G,D,Em,C"
"Justin Timberlake","Mirrors","Bm,D,A,G,Em,F#m,Bbdim,D,A,G,D,A,G,D,A,Em,Bm,D,A,G,Bm,F#m,Em,G,Bm,F#m,Em,Bbdim,Bm,F#m,Em,G,Bm,F#m,Em,Bbdim,Bm,F#m,Em,G,Bm,F#m,Em,D,A,G,D,A,G,D,A,Em,Bm,D,A,G,D,A,G,D,A,G,D,A,Em,Bm,D,A,G,Bbdim,Bm,F#m,Em,G,Bm,F#m,Em,Bbdim,Bm,F#m,Em,G,Bm,F#m,Em,Bbdim,Bm,F#m,Em,G,Bm,F#m,Em,D,A,G,D,A,G,D,A,Em,Bm,D,A,G,D,A,G,D,A,G,D,A,Em,Bm,D,A,G,Em,Bm,Em,Bm,A,Em,Bm,G,D,D,A,G,D,A,G,D,A,Em,Bm,D,A,G,Bm,F#m,Em,Bm,Bm,F#m,Em,Bm,F#m,Em,Bm,Bm,F#m,Em,Bm,F#m,Em,Bm,Bm,F#m,Em,Bm,Bm,F#m,Em,Bm,Bm,F#m,Em,Bm,Bm,F#m,Em,Bm,Bm,F#m,Em,Bm,Bm,F#m,Em,Bm,Bm,F#m,Em,Bm,Bm,F#m,Em,Bm,Bm,F#m,Em,Bm"
"Hillsong United","Oceans Where Feet May Fail","Bm,A/C#,D,A,G,Bm,A/C#,D,A,G,Bm,A/C#,D,A,G,G,D,A,G,D,A,G,D,A,G,A,Bm,Bm,A/C#,D,A,Bm,A/C#,D,A,G,Bm,A/C#,D,A,G,G,D,A,G,D,A,G,D,A,G,A,Bm,Bm,A/C#,D,A,Bm,A/C#,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,G,D,A,Em,G,D,A,Em,Bm,A/C#,D,A,Em,Bm,A/C#,D,A,Em,Bm,A/C#,D,A,Em,Bm,A/C#,D,A,Em,G,D,A,G,D,A,G,D,A,G,A,Bm,A/C#,D,A,G,Bm,A/C#,D"
"Bastille","Pompeii","C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,D,C,G,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,D,C,G,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,D,C,G,D,C,G,Em,D,C,G,Em,D"
"Ed Sheeran","No Diggity Thrift Shop","Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C"
"Paramore","Still Into You","C,C,Am,C,C,C,Am,C,F,G,C,F,G,C,F,G,C,F,G,Am,C,F,G,C,C,C,Am,C,C,C,Am,C,F,G,C,F,G,C,F,G,C,F,G,Am,C,F,G,C,C,Am,G,C,Am,G,C,C,Am,G,C,C,Am,G,F,G,C,F,G,C,F,G,C,F,G,C,F,G,Am,C,F,G,Am,G,F,G,C"
"OneRepublic","Counting Stars","Am,C,G,F,Am,C,G,F,Am,C,G,F,Am,C,G,F,F,Am,C,G,F,Am,C,G,F,Am,C,G,F,Am,C,G,F,F,F,Am,C,G,F,Am,C,G,F,Am,C,G,F,Am,C,G,F,Am,C,G,F,Am,C,G,F,Am,C,G,F,F,F,Am,C,G,F,Am,C,G,F,Am,C,G,F,Am,C,G,F,F,Dm,Am,C,G,F,Am,C,G,F,Am,C,G,F,Am,C,G,F,Am,C,G,F,Am,C,G,F"
"Vance Joy","Riptide","Am,G,C,Am,G,C,Am,G,C,Am,G,C,Am,G,C,Am,G,C,Am,G,C,Am,G,C,Am,G,C,Am,G,C,Am,G,C,Am,G,C,Am,G,C,Am,G,C,Am,G,C,Am,G,C,Am,G,C,Am,G,C,Am,G,C,Am,G,C,Am,G,C,Am,G,C,Am,G,C,Fmaj7,Am,G,C,Fmaj7,Am,G,C,Am,G,C,Am,G,C,Am,G,C,Am,G,C,Am,G,C,Am,G,C,Am,G,C,Am,G,C,Am,G,C,Am,G,C,Am,G,C,Am,G,C,Am,G,C,Am,G,C"
"The Neighbourhood","Sweater Weather","C,Am,Em,G,C,Am,Em,G,C,Am,Em,G,C,Am,Em,G,C,Am,Em,G,C,Am,Em,G,C,Am,Em,G,C,Am,Em,G,C,Am,Em,G,C,Am,Em,G,G,C,Am,Em,G,C,Am,Em,G,C,Am,Em,G,C,Am,Em,G,C,Am,Em,G,C,Am,Em,G,C,Am,Em,G,Am,G,D,Am,G,D,Am,G,D,D,D,D,C,Am,Em,G,C,Am,Em,G,C,Am,Em,G,C,Am,Em,G,C,Am,Em,G"
"Daft Punk","Get Lucky","Bm,D,F#m,E,Bm,D,F#m,E,Bm,D,F#m,E,Bm,D,F#m,E,Bm,D,F#m,E,Bm,D,F#m,E,Bm,D,F#m,E,Bm,D,F#m,E,Bm,D,F#m,E,Bm,D,F#m,E,Bm,D,F#m,E,Bm,D,F#m,E,Bm,D,F#m,E,Bm,D,F#m,E,Bm,D,F#m,E,Bm,D,F#m,E,Bm,D,F#m,E,Bm,D,F#m,E"
"Milky Chance","Stolen Dance","G#m,F#,E,B,D#7,G#m,F#,E,B,D#7,G#m,F#,E,B,D#7,G#m,F#,E,B,D#7,G#m,F#,E,B,D#7,E,B,D#7,G#m,F#,E,B,D#7,G#m,F#,E,B,D#7,G#m,F#,E,B,D#7,G#m,G#m,F#,G#m,F#,E,B,D#7,G#m,F#,E,B,D#7,G#m,F#,E,B,D#7,G#m,F#,E,B,D#7,G#m,F#,E,B,D#7,G#m,F#,E,B,D#7,E,B,D#7,G#m,F#,E,B,D#7,G#m,F#,E,B,D#7,G#m,F#,E,B,D#7,G#m,G#m,F#,G#m,F#,E,B,D#7,G#m,F#,E,B,D#7,E,B,D#7,G#m,F#,E,B,D#7,G#m,F#,E,B,D#7,G#m,F#,E,B,D#7,G#m,G#m,F#,G#m,F#,E,B,D#7,G#m,F#,E,B,D#7,G#m,F#,E,B,D#7,G#m,F#,E,B,D#7,G#m,F#,E,B,D#7,G#m,F#,E,B,D#7,G#m,F#,E,B,D#7"
"Arijit Singh","Tum Hi Ho","Em,C,D,B7,C,Em,C,D,B7,C,Em,C,D,B7,C,Em,Am,D,Bm,C,Em,Am,D,Bm,C,Em,Bm,Am,Em,Em,C,D,B7,C,Em,C,D,B7,C,D,G,B7,C,D,Em,Am,D,Bm,C,Em,Am,D,Bm,C,Em,Bm,Am,Em,C,Bm,C,Bm,Am,Em,Am,Em,D,G,B7,C,D,Em,Am,D,Bm,C,Em,Am,D,Bm,C,Em,Am,D,Bm,C,Em,Am,D,Bm,C"
"John Legend","All Of Me","Em,C,G,D,Em,Cmaj7,G,D,Em,C,G,D,Em,Cmaj7,G,D,Em,Cadd9,G,D,Amadd9,Am,G,D,Amadd9,G,D,G,Emadd9,D,G,Emadd9,D,Em,C,G,Dadd9,Em,C,G,Dadd9,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Am,Am,G,D,Amadd9,G,D,G,Emadd9,D,G,Emadd9,D,Em,C,G,Dadd9,Em,C,G,Dadd9,Am,G,D,Amadd9,Am,G,D,G,Emadd9,D,G,Emadd9,D,Em,C,G,Dadd9,Em,C,G,Dadd9,Em,C,G,D,Em,C,G,D"
"Miley Cyrus","We Cant Stop","C,Em,Am,F,C,Em,Am,F,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C"
"Avicii","Wake Me Up","Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A"
"Avicii","Wake Me Up","Bm,G,D,A,Bm,G,D,A,Bm,G,D,D,Bm,G,D,D,Bm,G,D,D,Bm,G,D,D,Bm,G,D,D,Bm,G,D,D,Bm,G,D,D,Bm,G,D,D,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,D,Bm,G,D,D,Bm,G,D,D,Bm,G,D,D,Bm,G,D,D,Bm,G,D,D,Bm,G,D,D,Bm,G,D,D,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,Bm,G,Bm,G"
"Hillsong Live","Christ Is Enough","Em,C,G,D/F#,Em,C,G,D/F#,C,D,Em,D/F#,C,Em,D,G,Em,D,C,D,Em,C,D,Em,C,G,D/F#,Em,C,G,D/F#,C,D,Em,D/F#,C,Em,D,G,C,D,G,C,D,G,Em,C,D,Em,C,Em,D,Em,C,D,Em,C,D,G,Em,C,D,Em,C,Em,D,Em,C,D,Em,C,D,G,G,C,Em,D,G,C,D,G"
"Sam Smith","Lay Me Down","E,E,Aadd9,Aadd9,Aadd9,E,Aadd9,Aadd9,Aadd9,F#m,A,C#m,B,F#m,A,E,E,C#m,F#m,A,E,C#m,F#m,A,E,E,A,E,A,F#m,A,C#m,B,F#m,A,E,B/D#,C#m,F#m,A,E,C#m,F#m,A,F#m,F#m,A,D,B7sus2,F#m,A,D,B7sus2,F#m,A,D,B7sus2,F#m,A,D,B7sus2,F#m,A,D,B7sus2,E,C#m,F#m,A,E"
"Birdy","Wings","Em,C,G,D,G,Bm,C,G,G,Bm,C,G,Em,C,G,D,Em,C,G,D,G,G,Bm,C,G,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D"
"Katy Perry","Roar","G,Gsus2,G,Em,G,Em7,G,Em7,G,Em7,G,Am,Em7,C,G,Em7,C,G,Am,Em7,C,G,Gsus2,G,Em,G,Em7,G,Em7,G,Am,Em7,C,G,Em7,C,G,Am,Em7,C,G,Am,Em,Am,Em7,C,G,Am,Em,D,D,D,D,G,Am,Em,C,G,Am,Em7,C,G,Am,Em7,C,G,Am,Em7,C,G"
"Panic! At the Disco","This Is Gospel","D,Em,Bm,A,D,Em,Bm,A,D,Em,Bm,D,Em,Bm,A7/C#,G,F#m7,D/F#,A,D,Em,Bm,A,D,Em,Bm,A,G,D,A,Bm,A,G,D,A,D,Em,Bm,D,Em,Bm,D,Em,Bm,A,D,Em,Bm,A,D,Em,Bm,D,Em,Bm,A7/C#,G,F#m7,D/F#,A,D,Em,Bm,A,D,Em,Bm,A,G,D,A,Bm,A,G,D,A,G,D,A,Bm,G,D,A,Bm,D,Em,Bm"
"Drake","Hold On Were Going Home","Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,Em,D,Am,C,Em,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,Em,D,Am,C,Em,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,Em,D,Am,C,Em,D"
"Ariana Grande","Almost Is Never Enough","D,D,D,D,Am,G,Gm,D,Am,G,Gm,Bm,Bbaug,D,E,G,D,A#,A,D,Am,G,Gm,D,Am,G,Gm,Bm,Bbaug,Am,G,D,Am,G,Gm,D,D,Am,G,Gm,D,Am,G,Gm,Bm,Bbaug,D,E,G,D,A#,A,D,Am,G,Gm,D,Am,G,Gm,Bm,F#,Am,G,D,Am,G,Gm,D"
"Miley Cyrus","Wrecking Ball","Bm,D,A,G,Bm,D,A,G,Bm,D,A,G,Bm,D,A,G,D,A,Bm,G,D,A,Bm,G,Bm,G,Bm,D,A,G,Bm,D,A,G,Bm,D,A,G,Bm,D,A,G,D,A,Bm,G,D,A,Bm,G,Bm,G,D,A,Bm,G,D,A,Bm,G,Bm,G,Bm,D,F#m,G,Bm,D,F#m,Bm,D,A,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,Bm,G"
"Miley Cyrus","Wrecking Ball","Bm,D,A,Em,Bm,D,A,Em,G,Bm,D,G,G,Bm,D,G,D,A,Bm,G,D,A,Bm,G,Bm,G,Bm,D,A,Em,Bm,D,A,Em,G,Bm,D,G,G,Bm,D,G,D,A,Bm,G,D,A,Bm,G,Bm,G,D,A,Bm,G,D,A,Bm,G,Bm,G,G,Bm,D,F#m,G,Bm,D,F#sus4,F#,G,Bm,D,A,D,A,Bm,G,D,A,Bm,G,Bm,G,D,A,Bm,G,D,A,Bm,G,Bm,G"
"Lorde","Royals","D,C,G,D,C,G,D,C,G,D,C,G,D,C,G,D,C,G,D,D,C,G,D,C,G,D,C,G,D,C,G,D,C,G,D,C,G,D,D,C,G,D,C,G,D,C,G,D,C,G,D"
"Cage the Elephant","Cigarette Daydreams","D,Dmaj7,Em,G,A,D,Dmaj7,Em,G,A,D,Dmaj7,Em,G,A,D,Dmaj7,Bm,G,A,D,Dmaj7,Bm,G,A,D,D,Dmaj7,Bm,Em,Bm,D,G,F#m,Bm,D,G,F#m,D,Dmaj7,Em,G,A,D,Dmaj7,Em,G,A,D,Dmaj7,Em,G,A,D,Dmaj7,Bm,G,A,D,Dmaj7,Bm,G,A,D,D,Dmaj7,Bm,Em,Bm,D,G,F#m,Bm,D,G,F#m,Bm,D,G,F#m,Bm,D,G,F#m,Em,A,Em,D,A,Em,A,Em,D,A,A,A,Bm,D,G,F#m,Bm,D,G,F#m,Bm,D,G,F#m,Bm,D,G,F#m"
"Hozier","Take Me To Church","Em,Am,Em,Am,G,Am,Em,Am,Em,Am,Em,Am,G,Am,Em,Am,D,Em,Am,Em,Am,G,Am,Em,Am,D,G,C,G,C,G,Cm,G,G,F#,F#,F,Em,B,G,Am,Em,A,G,G,F#,Em,Am,Em,Am,G,Am,Em,Am,D,Em,Am,Em,Am,G,Am,Em,Am,D,G,F#,F#,F,Em,B,G,Am,Em,A,G,G,F#,C,G,B,Em,C,G,B,Em,C,G,B,Em,C,G,B,Em,G,C,G,C,G,Cm,G,G,F#,F#,F,Em,B,G,Am,Em,A,G,G,F#,G,F#,F#,F,Em,B,G,Am,Em,A,G,G,F#"
"Avicii","Hey Brother","Em,Em,C,G,D,Em,Em,C,G,D,Em,D,G,C,D,D,G6,C,Em,Em,C,G,D,Em,Em,C,G,D,Em,D,G,C,D,D,G6,C,Em,Em,C,G,G,D,G,C,D,D,G6,C,Em,Em,C,D,Em,G,D/F#,Em,Em,C,G,D,Em,Em,C,G,D,Em,D,G,C,D,D,G6,C,Em,Em,C,G,G,D,G,C,D,D,G6,C,Em,Em,C,D,Em,G,D/F#"
"Demi Lovato","Let It Go","G,D,Em,C,G,D,Em,C,Em,C,D,Am,Em,C,D,Am,Em,C,D,Am,Em,D,A,D,C,D,C,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,C,Em,C,D,Am,Em,C,D,A,Em,C,D,Am,Em,C,D,A,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,C"
"One Direction","Story Of My Life","Bm,D,Bm,D,Bm,G,D,Bm,G,D,G,A,Bm,G,A,Bm,G,A,Bm,A,D,G,Bm,Bm,D,D,G,Bm,G,D,Bm,G,D,Bm,G,D,Bm,G,D,Bm,G,D,G,A,Bm,G,A,Bm,G,A,Bm,A,D,G,Bm,Bm,D,D,G,Bm,G,D,Em,G,A,Em,G,A,D,G,Bm,Bm,D,D,G,Bm,G,D,D,G,Bm,G,D"
"Milky Chance","Stolen Dance","Em,D,C,Em,D,C,G,B7,Em,D,C,G,B7,Em,D,C,G,B7,Em,D,C,G,B7,C,G,B7,Em,D,C,G,B7,Em,D,C,G,B7,Em,D,C,G,B7,Em,Em,D,Em,D,C,G,B7,Em,D,C,G,B7,Em,D,C,G,B7,Em,D,C,G,B7,Em,D,C,G,B7,Em,D,C,G,B7,C,G,B7,Em,D,C,G,B7,Em,D,C,G,B7,Em,D,C,G,B7,Em,Em,D,Em,D,C,G,B7,Em,D,C,G,B7,C,G,B7,Em,D,C,G,B7,Em,D,C,G,B7,Em,D,C,G,B7,Em"
"A Great Big World","Say Something","Bm,G,D,Asus4,Bm,G,D,Asus4,Bm,G,D,Asus4,Bm,G,D,Asus4,D,F#m,Gsus2,D,Asus4,D,F#m,Gsus2,D,Asus4,Bm,Gsus2,D,Asus4,Bm,Gsus2,D,Asus4,Bm,Gsus2,D,Asus4,Bm,Gsus2,D,Asus4,D,F#m,Gsus2,D,Asus4,Bm,Gsus2,D,Asus4,Bm,Gsus2,D,Asus4,Bm,Gsus2,Asus4,Bm,Gsus2,D,Asus4,Bm,Gsus2,D,Asus4,Bm,Gsus2,D"
"Ed Sheeran","I See Fire","Am,F,G,Am,Am,F,G,Am,Am,C,G,Dm,Am,C,G,Dm,Am,C,G,F,Dm,Em,F,G,Am,F,G,Am,Am,C,G,Dm,Am,C,G,Dm,Am,C,G,F,Dm,Em,F,G,Dm,Em,F,G,Am,F,G,Am,Am,F,G,Am,Am,F,G,Am,Am,F,G,Dm,Am,F,G,Am,Am,C,G,Dm,Am,C,G,Dm,Am,C,G,F,Dm,Em,F,G,Dm,Em,F,G,Am,F,G,Am,Am,F,G,Am,Am,F,G,Am,Am,F,G,Dm,Dm,Am,C,G,Dm,Am,C,G,Dm,Am,C,G,Dm,C,F,G,Am,F,G,Am,Am,F,G,Am,Am,F,G,Am,Am,F,G,Am,Am,F,G,Am,Am,F,G,Am,Am,F,G,Am,Am,F,G,Am"
"Ed Sheeran","I See Fire","Em,Em,G,D,C,Em,G,D,Am7,Em,G,D,C,Am7,Bm,C,Em,G,D,C,Em,G,D,Am7,Em,G,D,C,Am7,Bm,C,Am7,Bm,C,Em,C,D,Em,Em,C,D,Em,Em,C,D,Em,Em,C,D,Am7,Em,G,D,C,Em,G,D,Am7,Em,G,D,C,Am7,Bm,C,Am7,Bm,C,Em,C,D,Em,Em,C,D,Em,Em,C,D,Em,Em,C,D,Am7,Am7,Am7,Em,D,C,Am7,Em,D,Am7,Em,D,C,Am7,Bm,C,D,Em,C,D,Em,Em,C,D,Em,Em,C,D,Em,Em,C,D,Em,Em,C,D,Em,Em,C,D,Em,Em,C,D,Em,Em,C,D,Em"
"John Legend","All Of Me","Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Am,Am,Em,D,Am,Em,D,Am,Em,D,G,Em,Am,D,G,Em,Am,D,G,Em,Am,D,Em,C,G,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Am,Am,Em,D,Am,Em,D,Am,Em,D,G,Em,Am,D,G,Em,Am,D,G,Em,Am,D,Em,C,G,Em,C,G,D,Am,Em,D,Am,Am,Em,D,G,Em,Am,D,G,Em,Am,D,G,Em,Am,D,Em,C,G,Em,C,G,D,Em,C,G,Em,C,G,D"
"Christina Perri","Human","G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,Em7,Dsus4,Cadd9,Em7,Cadd9,G,Dsus4,Em7,Cadd9,G,Dsus4,Em7,Cadd9,G,Dsus4,Em7,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,Em7,Dsus4,Cadd9,Em7,Cadd9,G,Dsus4,Em7,Cadd9,G,Dsus4,Em7,Cadd9,G,Dsus4,Em7,Cadd9,G,Dsus4,Cadd9,Em7,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,Em7,Cadd9,G,Dsus4,Em7,Cadd9,G,Dsus4,Em7,Cadd9,G,Dsus4,Em7,Cadd9,G,Dsus4,Cadd9"
"One Direction","You And I","F,G,Am,C,F,G,G,D/F#,Em,Em,C,G,G,D/F#,Em,Em,C,Em,D/F#,C,C,Em,D/F#,C,F,G,Am,C,F,Em,F,G,F,G,Am,C,F,Em,F,G,F,G,Am,C,F,G,Am,C,F,G,G,D/F#,Em,Em,C,G,G,D/F#,Em,Em,C,Em,D/F#,C,Em,D/F#,C,F,G,Am,C,F,Em,F,G,F,G,Am,C,F,Em,F,F,G,Am,C,F,Em,F,G,F,G,Am,C,F,Em,F,G,F,G,Am,C,F,Em,F,G,F,G,Am"
"Hozier","Take Me To Church","F#,Em,Am,Em,Am,G,Am,Em,Am,Em,Am,Em,Am,G,Am,Em,Am,D,C,Em,Am,Em,Am,G,Am,Em,Am,D,C,G,C,G,C,G,Cm,G,G,F#,F#,F,Em,B7,G,Am,Em,Am,G,G,F#,Em,Am,Em,Am,G,Am,Em,Am,D,C,Em,Am,Em,Am,G,Am,Em,Am,D,C,C,G,F#,F#,F,Em,B7,G,Am,Em,Am,G,G,F#,C,G,B7,Em,C,G,B7,Em,C,G,B7,Em,C,G,B7,Em,D,C,G,C,G,Cm,G,Cm,G,G,F#,F#,F,Em,B7,G,Am,Em,Am,G,G,F#"
"A Great Big World","Say Something","Am,F,C,Gsus4,Am,F,C,Gsus4,Am,F,C,Gsus4,Am,F,C,Gsus4,Am,F,C,Gsus4,C,Em,F,C,Gsus4,C,Em,F,C,Gsus4,Am,F,C,Gsus4,Am,F,C,Gsus4,Am,F,C,Gsus4,Am,F,C,Gsus4,C,Em,F,C,Gsus4,Am,F,C,Gsus4,Am,F,C,Gsus4,Am,F,C,Gsus4,Am,F,C,Gsus4,Am,F,C,Gsus4,Am,F,C"
"Idina Menzel","Let It Go","Em,C,D,Asus4,Am,Em,C,D,Asus4,A,Em,C,D,Asus4,Am,Em,D,A,D,C,D,C,Cadd2,G,Dsus4/F#,Em7,Cadd9,G,Dsus4/F#,Em7,Cadd9,G,Dsus4/F#,Em7,Cadd9,Bm7,Bb,C,G,Dsus4/F#,Em,C,D,Am,Em,D,Asus4,A,D,Cadd9,D,Cadd9,Cadd2,G,Dsus4/F#,Em7,Cadd9,G,Dsus4/F#,Em7,Cadd9,G,Dsus4/F#,Em7,Cadd9,Bm7,Bb,C,C,C,D,Em,C,D,Am,C,G,Dsus4/F#,Em7,Cadd9,G,Dsus4/F#,Em7,Cadd9,G,Dsus4/F#,Em7,Cadd9,Cm,Bm7,Bb,C,C"
"Up Dharma Down","Tadhana","G,A,Bm,G,Bm,G,A,Bm,G,A,Bm,G,A,Bm,Em,F#,G,G,A,Bm,G,A,Bm,G,A,Bm,Em,F#,G,G,Bm,G,Bm,G,Bm,Em,F#,G,G,Bm,G,A,Bm,Em,G,A,Bm,G,A,Bm,G,A,Bm,Em,F#,G,G,Bm,G,Bm,G,Bm,Em,F#,G,G,Bm,G,A,Bm,G"
"MAGIC!","Rude","C,D,Em,Em,C,D,Em,Em,C,D,G,Em,C,D,G,Em,C,D,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em"
"Idina Menzel","Let It Go","Em,C,D,Am,Em,C,D,Am,Em,C,D,Am,Em,D,A,D,C,D,C,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,Bm,Bb,C,G,D,Em,C,D,Am,Em,D,A,D,C,D,C,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,Bm,Bb,C,C,D,E,C,D,Am,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,C#m,B,Bb,C"
